bar,flips,dflips,pass,mismatch,starved
3804,96658,21,3461,0,8642
3805,96700,42,3461,0,8648
3806,96721,21,3463,0,8649
3807,96777,56,3463,0,8657
3808,96791,14,3464,0,8658
3809,96847,56,3464,0,8666
3810,96868,21,3466,0,8667
3811,96917,49,3466,0,8674
3812,96938,21,3468,0,8675
3813,96994,56,3468,0,8683
3814,97008,14,3469,0,8684
3815,97064,56,3469,0,8692
3816,97085,21,3471,0,8693
3817,97141,56,3471,0,8701
3818,97155,14,3472,0,8702
3819,97211,56,3472,0,8710
3820,97232,21,3474,0,8711
3821,97274,42,3474,0,8717
3822,97295,21,3476,0,8718
3823,97344,49,3476,0,8725
3824,97365,21,3478,0,8726
3825,97421,56,3478,0,8734
3826,97435,14,3479,0,8735
3827,97491,56,3479,0,8743
3828,97505,14,3480,0,8744
3829,97519,14,3481,0,8745
3830,97526,7,3482,0,8745
3831,97533,7,3482,0,8746
3832,97547,14,3483,0,8746
3833,97561,14,3484,0,8746
3834,97575,14,3485,0,8746
3835,97596,21,3486,0,8747
3836,97603,7,3487,0,8747
3837,97638,35,3490,0,8747
3838,97659,21,3492,0,8748
3839,97708,49,3492,0,8755
3840,97729,21,3494,0,8756
3841,97785,56,3494,0,8764
3842,97799,14,3495,0,8765
3843,97806,7,3496,0,8765
3844,97855,49,3498,0,8769
3845,97876,21,3500,0,8770
3846,97918,42,3500,0,8776
3847,97939,21,3502,0,8777
3848,97995,56,3502,0,8785
3849,98009,14,3503,0,8786
3850,98065,56,3503,0,8794
3851,98086,21,3505,0,8795
3852,98135,49,3505,0,8802
3853,98156,21,3507,0,8803
3854,98212,56,3507,0,8811
3855,98226,14,3508,0,8812
3856,98282,56,3508,0,8820
3857,98303,21,3510,0,8821
3858,98359,56,3510,0,8829
3859,98373,14,3511,0,8830
3860,98429,56,3511,0,8838
3861,98443,14,3512,0,8839
3862,98492,49,3512,0,8846
3863,98513,21,3514,0,8847
3864,98562,49,3514,0,8854
3865,98583,21,3516,0,8855
3866,98639,56,3516,0,8863
3867,98653,14,3517,0,8864
3868,98709,56,3517,0,8872
3869,98730,21,3519,0,8873
3870,98786,56,3519,0,8881
3871,98800,14,3520,0,8882
3872,98856,56,3520,0,8890
3873,98870,14,3521,0,8891
3874,98884,14,3522,0,8892
3875,98926,42,3524,0,8896
3876,98947,21,3526,0,8897
3877,99003,56,3526,0,8905
3878,99017,14,3527,0,8906
3879,99024,7,3528,0,8906
3880,99073,49,3530,0,8910
3881,99087,14,3531,0,8911
3882,99136,49,3531,0,8918
3883,99157,21,3533,0,8919
3884,99213,56,3533,0,8927
3885,99227,14,3534,0,8928
3886,99283,56,3534,0,8936
3887,99304,21,3536,0,8937
3888,99353,49,3536,0,8944
3889,99367,14,3537,0,8945
3890,99381,14,3538,0,8946
3891,99388,7,3539,0,8946
3892,99430,42,3541,0,8949
3893,99444,14,3542,0,8950
3894,99500,56,3542,0,8958
3895,99521,21,3544,0,8959
3896,99570,49,3544,0,8966
3897,99591,21,3546,0,8967
3898,99647,56,3546,0,8975
3899,99661,14,3547,0,8976
3900,99668,7,3548,0,8976
3901,99710,42,3550,0,8979
3902,99731,21,3552,0,8980
3903,99780,49,3552,0,8987
3904,99801,21,3554,0,8988
3905,99857,56,3554,0,8996
3906,99871,14,3555,0,8997
3907,99927,56,3555,0,9005
3908,99948,21,3557,0,9006
3909,99997,49,3557,0,9013
3910,100018,21,3559,0,9014
3911,100074,56,3559,0,9022
3912,100088,14,3560,0,9023
3913,100144,56,3560,0,9031
3914,100165,21,3562,0,9032
3915,100221,56,3562,0,9040
3916,100235,14,3563,0,9041
3917,100242,7,3564,0,9041
3918,100284,42,3567,0,9043
3919,100298,14,3568,0,9044
3920,100305,7,3568,0,9045
3921,100354,49,3569,0,9050
3922,100375,21,3571,0,9051
3923,100438,63,3571,0,9060
3924,100452,14,3572,0,9061
3925,100459,7,3573,0,9061
3926,100501,42,3576,0,9063
3927,100515,14,3577,0,9064
3928,100571,56,3577,0,9072
3929,100585,14,3578,0,9073
3930,100599,14,3579,0,9074
3931,100606,7,3580,0,9074
3932,100613,7,3580,0,9075
3933,100655,42,3583,0,9076
3934,100669,14,3584,0,9077
3935,100718,49,3584,0,9084
3936,100739,21,3586,0,9085
3937,100788,49,3586,0,9092
3938,100802,14,3587,0,9093
3939,100865,63,3587,0,9102
3940,100879,14,3588,0,9103
3941,100886,7,3589,0,9103
3942,100935,49,3591,0,9107
3943,100956,21,3593,0,9108
3944,100998,42,3593,0,9114
3945,101019,21,3595,0,9115
3946,101075,56,3595,0,9123
3947,101089,14,3596,0,9124
3948,101145,56,3596,0,9132
3949,101166,21,3598,0,9133
3950,101215,49,3598,0,9140
3951,101236,21,3600,0,9141
3952,101292,56,3600,0,9149
3953,101306,14,3601,0,9150
3954,101362,56,3601,0,9158
3955,101383,21,3603,0,9159
3956,101439,56,3603,0,9167
3957,101453,14,3604,0,9168
3958,101509,56,3604,0,9176
3959,101530,21,3606,0,9177
3960,101537,7,3607,0,9177
3961,101544,7,3607,0,9178
3962,101579,35,3610,0,9178
3963,101593,14,3611,0,9179
3964,101642,49,3611,0,9186
3965,101656,14,3612,0,9187
3966,101670,14,3613,0,9188
3967,101677,7,3614,0,9188
3968,101719,42,3616,0,9191
3969,101733,14,3617,0,9192
3970,101789,56,3617,0,9200
3971,101810,21,3619,0,9201
3972,101866,56,3619,0,9209
3973,101880,14,3620,0,9210
3974,101936,56,3620,0,9218
3975,101950,14,3621,0,9219
3976,101964,14,3622,0,9220
3977,102006,42,3624,0,9224
3978,102027,21,3626,0,9225
3979,102083,56,3626,0,9233
3980,102097,14,3627,0,9234
3981,102104,7,3628,0,9234
3982,102153,49,3630,0,9238
3983,102167,14,3631,0,9239
3984,102216,49,3631,0,9246
3985,102237,21,3633,0,9247
3986,102293,56,3633,0,9255
3987,102307,14,3634,0,9256
3988,102363,56,3634,0,9264
3989,102384,21,3636,0,9265
3990,102433,49,3636,0,9272
3991,102447,14,3637,0,9273
3992,102461,14,3638,0,9274
3993,102468,7,3639,0,9274
3994,102510,42,3641,0,9277
3995,102524,14,3642,0,9278
3996,102580,56,3642,0,9286
3997,102601,21,3644,0,9287
3998,102657,56,3644,0,9295
3999,102671,14,3645,0,9296
4000,102678,7,3646,0,9296
4001,102692,14,3647,0,9296
4002,102727,35,3650,0,9296
4003,102741,14,3651,0,9297
4004,102790,49,3651,0,9304
4005,102811,21,3653,0,9305
4006,102860,49,3653,0,9312
4007,102874,14,3654,0,9313
4008,102888,14,3655,0,9314
4009,102895,7,3656,0,9314
4010,102937,42,3658,0,9317
4011,102951,14,3659,0,9318
4012,103007,56,3659,0,9326
4013,103028,21,3661,0,9327
4014,103084,56,3661,0,9335
4015,103098,14,3662,0,9336
4016,103154,56,3662,0,9344
4017,103175,21,3664,0,9345
4018,103224,49,3664,0,9352
4019,103245,21,3666,0,9353
4020,103301,56,3666,0,9361
4021,103315,14,3667,0,9362
4022,103371,56,3667,0,9370
4023,103392,21,3669,0,9371
4024,103434,42,3669,0,9377
4025,103455,21,3671,0,9378
4026,103511,56,3671,0,9386
4027,103525,14,3672,0,9387
4028,103581,56,3672,0,9395
4029,103602,21,3674,0,9396
4030,103651,49,3674,0,9403
4031,103672,21,3676,0,9404
4032,103728,56,3676,0,9412
4033,103742,14,3677,0,9413
4034,103798,56,3677,0,9421
4035,103819,21,3679,0,9422
4036,103875,56,3679,0,9430
4037,103889,14,3680,0,9431
4038,103945,56,3680,0,9439
4039,103966,21,3682,0,9440
4040,104015,49,3682,0,9447
4041,104029,14,3683,0,9448
4042,104078,49,3683,0,9455
4043,104099,21,3685,0,9456
4044,104106,7,3685,0,9457
4045,104113,7,3685,0,9458
4046,104155,42,3688,0,9459
4047,104169,14,3689,0,9460
4048,104225,56,3689,0,9468
4049,104246,21,3691,0,9469
4050,104302,56,3691,0,9477
4051,104316,14,3692,0,9478
4052,104372,56,3692,0,9486
4053,104393,21,3694,0,9487
4054,104442,49,3694,0,9494
4055,104463,21,3696,0,9495
4056,104519,56,3696,0,9503
4057,104533,14,3697,0,9504
4058,104589,56,3697,0,9512
4059,104610,21,3699,0,9513
4060,104652,42,3699,0,9519
4061,104673,21,3701,0,9520
4062,104736,63,3701,0,9529
4063,104750,14,3702,0,9530
4064,104757,7,3703,0,9530
4065,104771,14,3704,0,9530
4066,104806,35,3707,0,9530
4067,104820,14,3708,0,9531
4068,104869,49,3708,0,9538
4069,104890,21,3710,0,9539
4070,104946,56,3710,0,9547
4071,104960,14,3711,0,9548
4072,105016,56,3711,0,9556
4073,105037,21,3713,0,9557
4074,105093,56,3713,0,9565
4075,105107,14,3714,0,9566
4076,105163,56,3714,0,9574
4077,105177,14,3715,0,9575
4078,105184,7,3716,0,9575
4079,105226,42,3719,0,9577
4080,105247,21,3721,0,9578
4081,105296,49,3721,0,9585
4082,105317,21,3723,0,9586
4083,105373,56,3723,0,9594
4084,105387,14,3724,0,9595
4085,105443,56,3724,0,9603
4086,105457,14,3725,0,9604
4087,105471,14,3726,0,9605
4088,105478,7,3727,0,9605
4089,105485,7,3727,0,9606
4090,105491,6,3728,0,9606
4091,105519,28,3730,0,9608
4092,105533,14,3731,0,9609
4093,105589,56,3731,0,9617
4094,105610,21,3733,0,9618
4095,105659,49,3733,0,9625
4096,105680,21,3735,0,9626
4097,105736,56,3735,0,9634
4098,105750,14,3736,0,9635
4099,105757,7,3737,0,9635
4100,105771,14,3738,0,9635
4101,105806,35,3741,0,9635
4102,105820,14,3742,0,9636
4103,105869,49,3742,0,9643
4104,105883,14,3743,0,9644
4105,105897,14,3744,0,9645
4106,105946,49,3744,0,9652
4107,105960,14,3745,0,9653
4108,105967,7,3745,0,9654
4109,105981,14,3746,0,9654
4110,105988,7,3746,0,9655
4111,106002,14,3747,0,9655
4112,106016,14,3748,0,9655
4113,106030,14,3749,0,9655
4114,106051,21,3750,0,9656
4115,106058,7,3751,0,9656
4116,106065,7,3751,0,9657
4117,106079,14,3752,0,9657
4118,106093,14,3753,0,9657
4119,106107,14,3754,0,9657
4120,106121,14,3755,0,9657
4121,106128,7,3755,0,9658
4122,106149,21,3756,0,9658
4123,106163,14,3757,0,9658
4124,106177,14,3758,0,9658
4125,106191,14,3759,0,9658
4126,106198,7,3759,0,9659
4127,106212,14,3760,0,9659
4128,106226,14,3761,0,9659
4129,106240,14,3762,0,9659
4130,106261,21,3763,0,9660
4131,106268,7,3764,0,9660
4132,106275,7,3764,0,9661
4133,106289,14,3765,0,9661
4134,106303,14,3766,0,9661
4135,106324,21,3767,0,9662
4136,106380,56,3767,0,9670
4137,106394,14,3768,0,9671
4138,106450,56,3768,0,9679
4139,106471,21,3770,0,9680
4140,106478,7,3771,0,9680
4141,106485,7,3771,0,9681
4142,106491,6,3772,0,9681
4143,106512,21,3774,0,9682
4144,106533,21,3776,0,9683
4145,106589,56,3776,0,9691
4146,106603,14,3777,0,9692
4147,106659,56,3777,0,9700
4148,106680,21,3779,0,9701
4149,106729,49,3779,0,9708
4150,106750,21,3781,0,9709
4151,106806,56,3781,0,9717
4152,106820,14,3782,0,9718
4153,106876,56,3782,0,9726
4154,106897,21,3784,0,9727
4155,106953,56,3784,0,9735
4156,106967,14,3785,0,9736
4157,107023,56,3785,0,9744
4158,107044,21,3787,0,9745
4159,107093,49,3787,0,9752
4160,107107,14,3788,0,9753
4161,107170,63,3788,0,9762
4162,107184,14,3789,0,9763
4163,107191,7,3790,0,9763
4164,107233,42,3792,0,9766
4165,107247,14,3793,0,9767
4166,107303,56,3793,0,9775
4167,107324,21,3795,0,9776
4168,107380,56,3795,0,9784
4169,107394,14,3796,0,9785
4170,107450,56,3796,0,9793
4171,107471,21,3798,0,9794
4172,107520,49,3798,0,9801
4173,107534,14,3799,0,9802
4174,107597,63,3799,0,9811
4175,107611,14,3800,0,9812
4176,107618,7,3801,0,9812
4177,107632,14,3802,0,9812
4178,107667,35,3805,0,9812
4179,107681,14,3806,0,9813
4180,107730,49,3806,0,9820
4181,107751,21,3808,0,9821
4182,107807,56,3808,0,9829
4183,107821,14,3809,0,9830
4184,107877,56,3809,0,9838
4185,107898,21,3811,0,9839
4186,107947,49,3811,0,9846
4187,107961,14,3812,0,9847
4188,107975,14,3813,0,9848
4189,107982,7,3814,0,9848
4190,107989,7,3814,0,9849
4191,107995,6,3815,0,9849
4192,108023,28,3817,0,9851
4193,108037,14,3818,0,9852
4194,108093,56,3818,0,9860
4195,108107,14,3819,0,9861
4196,108121,14,3820,0,9862
4197,108128,7,3821,0,9862
4198,108135,7,3821,0,9863
4199,108149,14,3822,0,9863
4200,108163,14,3823,0,9863
4201,108184,21,3824,0,9864
4202,108240,56,3824,0,9872
4203,108261,21,3826,0,9873
4204,108310,49,3826,0,9880
4205,108331,21,3828,0,9881
4206,108338,7,3829,0,9881
4207,108345,7,3829,0,9882
4208,108351,6,3830,0,9882
4209,108372,21,3832,0,9883
4210,108393,21,3834,0,9884
4211,108400,7,3834,0,9885
4212,108407,7,3834,0,9886
4213,108428,21,3835,0,9886
4214,108463,35,3838,0,9886
4215,108519,56,3838,0,9894
4216,108540,21,3840,0,9895
4217,108596,56,3840,0,9903
4218,108610,14,3841,0,9904
4219,108666,56,3842,0,9906
4220,108700,34,3842,0,9909
4221,108721,21,3843,0,9909
4222,108735,14,3844,0,9909
4223,108756,21,3845,0,9911
4224,108777,21,3846,0,9911
4225,108806,29,3848,0,9911
4226,108813,7,3848,0,9912
4227,108842,29,3850,0,9912
4228,108849,7,3850,0,9913
4229,108878,29,3852,0,9913
4230,108885,7,3852,0,9914
4231,108921,36,3854,0,9914
4232,108935,14,3856,0,9914
4233,108949,14,3858,0,9914
4234,108963,14,3858,0,9916
4235,108970,7,3858,0,9917
4236,108984,14,3860,0,9917
4237,108998,14,3860,0,9919
4238,109005,7,3860,0,9920
4239,109019,14,3862,0,9920
4240,109048,29,3863,0,9922
4241,109077,29,3865,0,9922
4242,109084,7,3865,0,9923
4243,109091,7,3866,0,9923
4244,109098,7,3866,0,9924
4245,109127,29,3868,0,9924
4246,109134,7,3868,0,9925
4247,109163,29,3870,0,9925
4248,109170,7,3870,0,9926
4249,109206,36,3872,0,9926
4250,109220,14,3874,0,9926
4251,109234,14,3876,0,9926
4252,109248,14,3876,0,9928
4253,109277,29,3877,0,9930
4254,109291,14,3879,0,9930
4255,109305,14,3881,0,9930
4256,109334,29,3882,0,9932
4257,109363,29,3884,0,9932
4258,109370,7,3884,0,9933
4259,109377,7,3885,0,9933
4260,109384,7,3885,0,9934
4261,109413,29,3887,0,9934
4262,109420,7,3887,0,9935
4263,109449,29,3889,0,9935
4264,109456,7,3889,0,9936
4265,109477,21,3890,0,9937
4266,109499,22,3892,0,9937
4267,109506,7,3893,0,9937
4268,109513,7,3893,0,9938
4269,109520,7,3894,0,9938
4270,109527,7,3894,0,9939
4271,109556,29,3896,0,9939
4272,109563,7,3896,0,9940
4273,109599,36,3898,0,9940
4274,109613,14,3900,0,9940
4275,109627,14,3902,0,9940
4276,109641,14,3902,0,9942
4277,109648,7,3902,0,9943
4278,109662,14,3904,0,9943
4279,109676,14,3904,0,9945
4280,109683,7,3904,0,9946
4281,109697,14,3906,0,9946
4282,109704,7,3906,0,9947
4283,109718,14,3908,0,9947
4284,109732,14,3910,0,9947
4285,109746,14,3910,0,9949
4286,109753,7,3910,0,9950
4287,109767,14,3912,0,9950
4288,109781,14,3912,0,9952
4289,109788,7,3912,0,9953
4290,109802,14,3914,0,9953
4291,109816,14,3914,0,9955
4292,109823,7,3914,0,9956
4293,109837,14,3916,0,9956
4294,109844,7,3916,0,9957
4295,109858,14,3918,0,9957
4296,109872,14,3920,0,9957
4297,109886,14,3920,0,9959
4298,109893,7,3920,0,9960
4299,109907,14,3922,0,9960
4300,109921,14,3922,0,9962
4301,109928,7,3922,0,9963
4302,109942,14,3924,0,9963
4303,109956,14,3926,0,9963
4304,109963,7,3926,0,9964
4305,109977,14,3928,0,9964
4306,109991,14,3928,0,9966
4307,109998,7,3928,0,9967
4308,110012,14,3930,0,9967
4309,110026,14,3930,0,9969
4310,110033,7,3930,0,9970
4311,110047,14,3932,0,9970
4312,110061,14,3932,0,9972
4313,110090,29,3933,0,9974
4314,110104,14,3934,0,9975
4315,110118,14,3936,0,9975
4316,110132,14,3936,0,9977
4317,110139,7,3936,0,9978
4318,110153,14,3938,0,9978
4319,110167,14,3938,0,9980
4320,110174,7,3938,0,9981
4321,110188,14,3940,0,9981
4322,110202,14,3942,0,9981
4323,110209,7,3942,0,9982
4324,110223,14,3944,0,9982
4325,110237,14,3944,0,9984
4326,110258,21,3944,0,9987
4327,110272,14,3944,0,9989
4328,110279,7,3944,0,9990
4329,110293,14,3946,0,9990
4330,110307,14,3946,0,9992
4331,110314,7,3946,0,9993
4332,110328,14,3948,0,9993
4333,110342,14,3948,0,9995
4334,110349,7,3948,0,9996
4335,110363,14,3950,0,9996
4336,110377,14,3950,0,9998
4337,110384,7,3950,0,9999
4338,110398,14,3952,0,9999
4339,110412,14,3952,0,10001
4340,110419,7,3952,0,10002
4341,110433,14,3954,0,10002
4342,110447,14,3954,0,10004
4343,110454,7,3954,0,10005
4344,110468,14,3956,0,10005
1,1,-110467,1,0,0
2,17,16,2,0,0
